Player_Id,COUNTRY_ID,Matches,Bat_Innings,Bowl_Innings,Not_Outs,Runs_Scored,Highest_Score,Hundreds,Fifties,Ducks,Maidens,Runs_Conceded,Wickets,BBI,Four_Wkt_Hauls,Five_Wkt_Hauls,Catches,Stumpings,COUNTRY_NAME,ODI_BOWLING.Balls,ODI_BOWLING.SR,Player_Name
1243,SA,22,22,12,1,575,106,1,2,1,0,242,6,2\15,0,0,8,0,South Africa,45,45,MJR Rindel
1244,SL,4,2,3,0,7,7,0,0,1,0,88,2,2\27,0,0,1,0,Sri Lanka,11,33,WCA Ganegama
1245,SA,24,9,23,5,66,33*,0,0,2,7,815,29,3\26,0,0,7,0,South Africa,184,38.2,PR Adams
1246,SL,7,2,7,1,7,4,0,0,0,2,254,8,2\34,0,0,0,0,Sri Lanka,50,37.5,MKGCP Lakshitha
1247,SA,42,28,42,8,322,63,0,2,1,25,1574,44,5\40,2,1,7,0,South Africa,349,47.6,RP Snell
1248,SA,29,25,19,6,493,169*,1,0,2,2,365,10,3\32,0,0,6,0,South Africa,74,44.4,DJ Callaghan
1249,SL,8,4,8,4,6,5*,0,0,0,6,363,9,3\44,0,0,1,0,Sri Lanka,71,47.3,MKDI Amerasinghe
1250,SA,23,18,23,4,217,24,0,0,1,21,810,33,4\42,1,0,6,0,South Africa,202,36.7,EO Simons
1251,SL,3,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,RPAH Wickramaratne
1252,SA,3,1,0,0,24,24,0,0,0,0,0,0,0,0,0,4,1,South Africa,0,0,N Pothas
1253,SL,2,2,2,1,3,2,0,0,0,1,113,0,0,0,0,1,0,Sri Lanka,17,0,JWHD Boteju
1254,SA,6,6,0,2,61,23*,0,0,0,0,0,0,0,0,0,5,0,South Africa,0,0,ELR Stewart
1255,SL,3,2,3,1,3,2*,0,0,0,2,83,2,1\26,0,0,2,0,Sri Lanka,16,47.5,D Gamage
1256,SA,13,13,3,0,270,56,0,1,0,0,64,3,2\36,0,0,4,0,South Africa,18,36,AM Bacher
1257,SL,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0,0,PD Heyn
1258,SL,1,1,0,1,3,3*,0,0,0,0,0,0,0,0,0,2,0,Sri Lanka,0,0,MC Mendis
1259,SA,21,5,21,1,12,4,0,0,1,5,858,21,4\31,1,0,4,0,South Africa,165,47.2,M Hayward
1260,SL,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,AAW Gunawardena
1261,SL,1,1,1,0,2,2,0,0,0,0,41,0,0,0,0,0,0,Sri Lanka,6,0,AP Weerakkody
1262,SL,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,MD Wettimuny
1263,SL,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,4,Sri Lanka,0,0,AGD Wickremasinghe
1264,SL,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,Sri Lanka,0,0,CI Dunusinghe
1265,SL,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0,0,SA Jayasinghe
1266,SA,11,7,2,1,124,45,0,0,1,1,18,2,1\0,0,0,4,0,South Africa,5,15.5,M van Jaarsveld
1267,SA,23,20,4,3,305,69,0,1,3,1,44,4,3\5,0,0,3,0,South Africa,10,16.2,DM Benkenstein
1268,SL,1,1,1,1,1,1*,0,0,0,0,55,0,0,0,0,0,0,Sri Lanka,8,0,KJ Silva
1269,SL,6,3,6,3,1,1*,0,0,0,3,200,6,2\24,0,0,2,0,Sri Lanka,49,49,KPJ Warnaweera
1270,SA,6,2,6,2,6,6*,0,0,0,3,181,2,1\26,0,0,3,0,South Africa,37,111,CE Eksteen
1271,SL,3,1,3,0,0,0,0,0,1,0,111,2,2\34,0,0,0,0,Sri Lanka,24,72,MRCN Bandaratilleke
1272,SA,5,4,4,0,93,42,0,0,0,1,67,2,1\11,0,0,3,0,South Africa,16,48,D Elgar
1273,SL,2,1,2,1,0,0*,0,0,0,0,115,3,2\63,0,0,0,0,Sri Lanka,18,36,N Pradeep
1274,SA,2,2,2,0,7,6,0,0,0,0,86,3,2\41,0,0,3,0,South Africa,18,36,SD Jack
1275,SL,2,1,2,0,0,0,0,0,1,0,82,1,1\33,0,0,0,0,Sri Lanka,17,102,N Ranatunga
1276,SA,5,5,0,0,82,28,0,0,1,0,0,0,0,0,0,3,0,South Africa,0,0,LJ Koen
1277,SA,25,23,19,7,539,63*,0,3,0,0,518,18,3\33,0,0,3,0,South Africa,98,32.6,AP Kuiper
1278,SL,13,11,0,0,253,70,0,2,0,0,0,0,0,0,0,2,0,Sri Lanka,0,0,S Ranatunga
1279,SA,2,2,2,0,6,6,0,0,1,0,95,5,4\42,1,0,3,0,South Africa,16,19.2,DB Rundle
1280,SL,44,36,44,7,249,33,0,0,6,18,1876,45,5\57,1,1,8,0,Sri Lanka,384,51.2,GF Labrooy
1281,SA,10,8,7,3,48,34,0,0,1,0,206,2,1\18,0,0,3,0,South Africa,42,126,PC Strydom
1282,SL,19,17,14,5,229,41*,0,0,2,4,505,16,5\26,0,1,1,0,Sri Lanka,106,39.6,SHU Karnain
1283,SL,62,35,62,14,210,26,0,0,7,43,2049,68,4\17,1,0,11,0,Sri Lanka,477,42.1,CPH Ramanayake
1284,SA,19,7,0,4,69,23*,0,0,0,0,0,0,0,0,0,2,0,South Africa,0,0,AC Dawson
1285,SA,3,0,3,0,0,0,0,0,0,4,83,3,2\30,0,0,2,0,South Africa,30,60,PL Harris
1286,SL,7,7,4,1,200,74,0,2,0,0,75,3,2\11,0,0,4,0,Sri Lanka,15,30,SMA Priyanjan
1287,SA,17,8,17,3,48,13*,0,0,1,12,604,22,4\11,1,0,2,0,South Africa,145,39.5,MW Pringle
1288,SL,20,13,18,2,195,56*,0,1,1,2,522,13,2\25,0,0,4,0,Sri Lanka,96,44.5,ASA Perera
1289,SA,9,6,9,4,26,17*,0,0,1,3,298,9,2\19,0,0,2,0,South Africa,84,56,TG Shaw
1290,SA,7,2,7,1,8,7,0,0,0,2,228,9,3\38,0,0,2,0,South Africa,54,36.5,HS Williams
1291,SL,12,12,9,0,180,77,0,1,1,2,316,8,3\42,0,0,5,0,Sri Lanka,69,51.7,B Warnapura
1292,SA,1,1,1,1,16,16*,0,0,0,0,40,0,0,0,0,1,0,South Africa,10,0,S Abrahams
1293,SL,11,6,0,3,161,57,0,2,0,0,0,0,0,0,0,9,6,Sri Lanka,0,0,SKL de Silva
1294,SA,7,4,7,3,32,17*,0,0,0,1,323,7,2\34,0,0,1,0,South Africa,63,54,RE Bryson
1295,SA,4,4,0,0,67,35,0,0,1,0,0,0,0,0,0,1,0,South Africa,0,0,SJ Cook
1296,SL,9,8,8,1,153,51,0,1,2,3,281,2,1\21,0,0,0,0,Sri Lanka,54,162,AN Ranasinghe
1297,SA,3,3,3,1,20,11,0,0,0,0,125,2,1\31,0,0,1,0,South Africa,24,74.5,O Henry
1298,SL,16,11,16,2,144,43,0,0,0,5,510,10,3\49,0,0,6,0,Sri Lanka,107,64.2,DK Liyanage
1299,SA,2,0,2,0,0,0,0,0,0,0,57,0,0,0,0,1,0,South Africa,8,0,JC Kent
1300,SL,28,20,28,6,138,19*,0,0,2,8,967,17,3\38,0,0,6,0,Sri Lanka,229,80.8,EAR de Silva
1301,SL,4,4,0,0,137,59,0,1,1,0,0,0,0,0,0,3,0,Sri Lanka,0,0,APB Tennekoon
1302,SA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,South Africa,0,0,AG Puttick
1303,SL,3,3,0,1,136,67,0,2,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,SRD Wettimuny
1304,SA,4,4,0,0,78,35,0,0,0,0,0,0,0,0,0,1,0,South Africa,0,0,MW Rushmere
1305,SL,7,7,0,0,126,27,0,0,1,0,0,0,0,0,0,2,0,Sri Lanka,0,0,CP Senanayake
1306,SA,1,1,0,0,31,31,0,0,0,0,0,0,0,0,0,1,0,South Africa,0,0,M Yachad
1307,SA,2,0,2,0,0,0,0,0,0,0,66,0,0,0,0,0,0,South Africa,8,0,T Bosch
1308,SL,7,5,0,0,101,36,0,0,2,0,0,0,0,0,0,0,0,Sri Lanka,0,0,ERNS Fernando
1309,SL,5,4,0,0,91,49,0,0,0,0,0,0,0,0,0,3,0,Sri Lanka,0,0,DP Samaraweera
1310,SA,4,0,4,0,0,0,0,0,0,2,132,7,4\17,1,0,0,0,South Africa,36,31,CW Henderson
1311,SL,16,10,0,2,85,20*,0,0,0,0,0,0,0,0,0,9,4,Sri Lanka,0,0,PB Dassanayake
1312,SA,4,4,0,0,94,39,0,0,0,0,0,0,0,0,0,0,0,South Africa,0,0,GFJ Liebenberg
1313,SL,45,19,45,10,84,15,0,0,3,44,1655,34,3\28,0,0,5,0,Sri Lanka,385,67.9,VB John
1314,SL,6,6,1,1,84,60,0,1,2,0,11,0,0,0,0,1,0,Sri Lanka,1,0,FDM Karunaratne
1315,SA,2,1,2,1,1,1*,0,0,0,1,63,2,2\49,0,0,0,0,South Africa,10,30,PV Mpitsang
1316,SL,5,5,5,1,78,44,0,0,0,2,188,5,2\29,0,0,4,0,Sri Lanka,43,52.4,PC de Silva
1317,SL,3,3,0,0,78,52,0,1,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,MH Tissera
1318,SA,3,2,3,0,26,14,0,0,0,0,114,2,1\46,0,0,0,0,South Africa,23,69,CEB Rice
1319,SL,5,5,1,1,70,27,0,0,0,0,10,0,0,0,0,2,0,Sri Lanka,1,0,KDK Vithanage
1320,SA,1,0,1,0,0,0,0,0,0,1,35,1,1\35,0,0,0,0,South Africa,9,54,BN Schultz
1321,SL,3,3,2,0,69,35,0,0,0,0,35,1,1\24,0,0,0,0,Sri Lanka,6,36,Y Goonasekera
1322,SA,1,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,South Africa,0,0,PJR Steyn
1323,SA,4,2,4,1,5,5,0,0,0,2,105,4,4\20,1,0,0,0,South Africa,21,31.5,DJ Terbrugge
1324,SL,45,18,43,12,62,11,0,0,2,14,1464,32,3\40,0,0,10,0,Sri Lanka,350,65.6,SD Anurasiri
1325,SA,4,1,4,1,2,2*,0,0,0,2,151,3,1\30,0,0,0,0,South Africa,25,50,MS Tshabalala
1326,SL,4,3,4,0,55,41,0,0,1,0,96,3,1\28,0,0,1,0,Sri Lanka,21,42,SK Ranasinghe
1327,SA,2,2,2,1,3,3*,0,0,1,2,93,0,0,0,0,0,0,South Africa,18,0,CJPG van Zyl
1328,SL,23,13,23,5,53,11,0,0,2,6,857,27,4\12,1,0,3,0,Sri Lanka,166,36.9,RAP Nissanka
1329,SA,3,2,3,0,0,0,0,0,2,2,148,2,2\39,0,0,0,0,South Africa,28,84,CM Willoughby
1330,SL,4,4,0,0,49,25,0,0,1,0,0,0,0,0,0,1,0,Sri Lanka,0,0,D Ranatunga
1331,SL,12,8,12,1,49,15,0,0,0,6,481,12,4\37,1,0,2,0,Sri Lanka,94,47,KEA Upashantha
1332,SL,1,1,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,MG Vandort
1333,SL,3,3,0,0,47,22,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0,0,ER Fernando
1334,SL,7,5,7,3,43,23*,0,0,0,4,159,6,3\12,0,0,2,0,Sri Lanka,39,39,KHRK Fernando
1335,SL,38,19,37,13,39,13*,0,0,4,10,1323,52,3\18,0,0,12,0,Sri Lanka,270,31.1,KSC de Silva
1336,SL,4,3,4,0,38,19,0,0,1,0,80,0,0,0,0,1,0,Sri Lanka,13,0,CKB Kulasekara
1337,SL,23,8,23,3,36,15*,0,0,2,6,908,27,4\44,1,0,3,0,Sri Lanka,160,35.5,PW Gunaratne
1338,SL,31,9,31,5,36,14*,0,0,2,12,1181,24,3\25,0,0,8,0,Sri Lanka,238,59.5,KR Pushpakumara
1339,SL,3,3,0,0,35,30,0,0,1,0,0,0,0,0,0,3,0,Sri Lanka,0,0,SM Warnapura
1340,AUS,1,1,0,0,53,53,0,1,0,0,0,0,0,0,0,0,0,Australia,0,0,AJ Woodcock
1341,WI,176,96,175,36,639,31*,0,0,13,192,5429,225,5\17,6,4,45,0,West Indies,9353,41.5,CEL Ambrose
1342,WI,205,79,204,33,321,30,0,0,11,185,6918,227,5\1,6,1,27,0,West Indies,10822,47.6,CA Walsh
1343,WI,98,41,98,15,239,37,0,0,5,141,2752,146,5\31,2,3,30,0,West Indies,5330,36.5,J Garner
1344,WI,136,83,134,19,955,66,0,2,5,122,4233,157,4\18,6,0,15,0,West Indies,7175,45.7,MD Marshall
1345,WI,102,42,102,11,282,64,0,2,9,99,3034,142,5\26,5,1,30,0,West Indies,5473,38.5,MA Holding
1346,WI,56,32,56,9,231,37*,0,0,3,76,1771,87,5\22,2,1,6,0,West Indies,3123,35.8,AME Roberts
1347,WI,108,51,107,20,227,21*,0,0,9,70,4218,130,5\29,3,3,20,0,West Indies,5480,42.1,M Dillon
1348,WI,85,52,85,12,298,31,0,0,10,58,3079,100,5\22,0,1,16,0,West Indies,4442,44.4,WKM Benjamin
1349,WI,169,120,0,36,1945,82*,0,6,8,0,0,0,0,0,0,183,21,West Indies,0,0,PJL Dujon
1350,WI,227,206,203,43,5761,113*,7,29,7,53,6958,193,4\34,3,0,120,0,West Indies,9573,49.6,CL Hooper
1351,WI,147,112,0,32,1865,80*,0,9,11,0,0,0,0,0,0,160,29,West Indies,0,0,RD Jacobs
1352,WI,84,44,83,19,405,33*,0,0,3,49,3127,118,5\25,7,2,12,0,West Indies,4332,36.7,IR Bishop
1353,WI,105,73,99,20,855,45*,0,0,5,47,3431,100,4\40,3,0,55,0,West Indies,5175,51.7,RA Harper
1354,WI,84,35,80,17,104,13*,0,0,8,45,2924,83,5\51,1,1,12,0,West Indies,4074,49,CD Collymore
1355,WI,295,285,5,32,10348,169,19,62,14,0,61,4,2\5,0,0,117,0,West Indies,49,12.2,BC Lara
1356,WI,41,22,41,8,62,17*,0,0,5,41,1436,41,4\24,1,0,5,0,West Indies,2153,52.5,CE Cuffy
1357,WI,50,23,50,14,65,12*,0,0,5,41,1807,76,4\25,2,0,4,0,West Indies,2603,34.2,RD King
1358,WI,187,167,131,24,6721,189*,11,45,7,26,4228,118,6\41,1,2,100,0,West Indies,5644,47.8,IVA Richards
1359,WI,224,217,6,30,6248,122,5,44,8,0,46,1,1\4,0,0,75,0,West Indies,58,58,RB Richardson
1360,WI,127,105,56,28,2204,82,0,14,7,12,1499,43,5\37,0,1,68,5,West Indies,1856,43.1,JC Adams
1361,WI,143,138,103,11,3675,122,5,18,14,38,2876,83,4\3,2,0,55,0,West Indies,3880,46.7,PV Simmons
1362,WI,46,32,0,8,415,46*,0,0,3,0,0,0,0,0,0,59,9,West Indies,0,0,CO Browne
1363,WI,158,133,4,36,2809,109*,1,14,13,0,18,0,0,0,0,61,0,West Indies,24,0,AL Logie
1364,WI,238,237,1,28,8648,152*,17,57,13,0,24,0,0,0,0,59,0,West Indies,30,0,DL Haynes
1365,WI,43,16,43,4,184,31,0,0,0,30,1511,36,2\10,0,0,14,0,West Indies,2214,61.5,EAE Baptiste
1366,WI,55,36,0,6,678,86,0,5,4,0,0,0,0,0,0,46,7,West Indies,0,0,JR Murray
1367,WI,63,41,61,11,459,44*,0,0,3,23,2246,78,5\31,2,1,11,0,West Indies,3143,40.2,AC Cummins
1368,WI,128,127,2,13,5134,133*,11,31,3,0,45,1,1\21,0,0,45,0,West Indies,60,60,CG Greenidge
1369,WI,34,17,34,5,94,25,0,0,2,22,1293,51,5\33,3,2,5,0,West Indies,1640,32.1,VC Drakes
1370,WI,12,8,12,2,86,26*,0,0,1,21,463,18,4\20,2,0,4,0,West Indies,778,43.2,BD Julien
1371,WI,45,34,45,8,314,50*,0,1,7,18,1729,46,3\21,0,0,8,0,West Indies,2120,46,NAM McLean
1372,WI,36,23,0,7,147,32*,0,0,4,0,0,0,0,0,0,35,10,West Indies,0,0,D Williams
1373,WI,109,100,25,16,2085,124,1,8,8,3,491,11,2\5,0,0,43,0,West Indies,473,43,RL Powell
1374,WI,25,11,24,5,51,10*,0,0,1,16,835,44,6\50,2,1,3,0,West Indies,1270,28.8,AH Gray
1375,WI,87,69,10,19,1977,102,1,11,1,7,210,8,2\4,0,0,39,0,West Indies,358,44.7,CH Lloyd
1376,WI,26,17,0,5,294,61*,0,2,0,0,0,0,0,0,0,37,1,West Indies,0,0,DL Murray
1377,WI,10,8,10,2,60,20,0,0,1,13,245,13,3\22,0,0,4,0,West Indies,524,40.3,ST Clarke
1378,WI,27,23,27,5,217,30,0,0,2,13,1046,29,5\23,0,1,6,0,West Indies,1326,45.7,FA Rose
1379,WI,26,13,26,7,65,17,0,0,1,12,923,33,3\34,0,0,4,0,West Indies,1319,39.9,KCG Benjamin
1380,WI,105,93,44,20,1904,84,0,9,12,4,1159,42,4\31,3,0,27,0,West Indies,1384,32.9,KLT Arthurton
1381,WI,83,64,36,15,1415,101,1,6,5,10,1045,41,4\31,2,0,14,0,West Indies,1345,32.8,HA Gomes
1382,WI,12,6,12,1,64,30,0,0,1,9,454,19,5\50,0,1,6,0,West Indies,681,35.8,VA Holder
1383,WI,90,87,8,0,2283,105,2,14,9,0,170,8,4\30,1,0,23,0,West Indies,196,24.5,SL Campbell
1384,WI,15,11,15,1,141,52,0,1,1,8,621,34,5\40,2,2,3,0,West Indies,739,21.7,OD Gibson
1385,WI,18,14,15,2,280,86,0,1,2,7,529,11,4\23,1,0,6,0,West Indies,744,67.6,CL King
1386,WI,57,55,1,6,1586,105*,1,12,6,0,30,1,1\30,0,0,18,0,West Indies,24,24,SC Williams
1387,WI,10,7,0,2,45,35,0,0,1,0,0,0,0,0,0,16,0,West Indies,0,0,DA Murray
1388,WI,8,4,8,0,57,34,0,0,0,4,313,13,4\50,1,0,0,0,West Indies,470,36.1,KD Boyce
1389,WI,24,18,24,6,162,33,0,0,1,4,998,18,4\32,1,0,6,0,West Indies,1189,66,MV Nagamootoo
1390,WI,31,28,4,4,826,78,0,6,0,3,64,3,2\10,0,0,8,0,West Indies,105,35,AI Kallicharran
1391,WI,33,33,0,0,701,103,1,2,4,0,0,0,0,0,0,11,0,West Indies,0,0,PA Wallace
1392,WI,29,26,0,3,612,80*,0,3,2,0,0,0,0,0,0,10,0,West Indies,0,0,SFAF Bacchus
1393,WI,9,7,6,3,104,39*,0,0,0,3,224,5,3\56,0,0,1,0,West Indies,294,58.8,BP Nash
1394,WI,17,10,17,2,60,19,0,0,2,2,681,15,3\32,0,0,9,0,West Indies,859,57.2,NC McGarrell
1395,WI,59,20,58,15,44,13*,0,0,1,37,2206,90,6\29,1,1,9,0,West Indies,3050,33.8,BP Patterson
1396,WI,30,12,30,5,30,10*,0,0,2,18,1212,39,5\43,0,1,8,0,West Indies,1577,40.4,PT Collins
1397,WI,37,31,0,6,599,65,0,2,4,0,0,0,0,0,0,8,0,West Indies,0,0,RIC Holder
1398,WI,6,5,6,1,61,32,0,0,0,2,259,11,3\47,0,0,8,0,West Indies,330,30,DR Parry
1399,WI,15,13,15,2,124,41,0,0,2,2,556,18,3\16,0,0,8,0,West Indies,659,36.6,LR Williams
1400,WI,21,16,21,8,212,52*,0,1,2,2,783,20,3\45,0,0,4,0,West Indies,946,47.3,NO Perry
1401,WI,5,5,5,0,83,33,0,0,0,1,189,7,2\24,0,0,0,0,West Indies,270,38.5,OAC Banks
1402,WI,18,17,4,2,370,54*,0,2,2,0,48,1,1\1,0,0,6,0,West Indies,80,80,S Chattergoon
1403,WI,24,23,2,4,473,100,1,2,2,0,12,0,0,0,0,5,0,West Indies,19,0,CA Best
1404,WI,7,4,0,0,126,60,0,1,0,0,0,0,0,0,0,6,0,West Indies,0,0,TRO Payne
1405,WI,12,12,1,0,311,105,1,1,0,0,10,2,2\10,0,0,4,0,West Indies,10,5,RC Fredericks
1406,WI,11,11,1,0,368,119,1,2,1,0,8,0,0,0,0,0,0,West Indies,12,0,CB Lambert
1407,WI,18,5,18,4,49,16*,0,0,0,17,595,23,3\27,0,0,5,0,West Indies,912,39.6,WW Daniel
1408,WI,14,14,0,2,321,123*,1,0,2,0,0,0,0,0,0,1,0,West Indies,0,0,KA Edwards
1409,WI,14,9,12,3,101,18*,0,0,0,0,350,6,2\19,0,0,2,0,West Indies,407,67.8,RO Hinds
1410,WI,9,8,0,1,99,47,0,0,0,0,0,0,0,0,0,5,0,West Indies,0,0,AFG Griffith
1411,WI,7,6,4,0,64,23,0,0,0,0,121,3,2\35,0,0,2,0,West Indies,132,44,KF Semple
1412,WI,8,6,7,1,26,18,0,0,2,1,224,5,2\36,0,0,5,0,West Indies,270,54,RC Haynes
1413,WI,9,4,7,0,13,6,0,0,1,2,313,5,1\25,0,0,5,0,West Indies,378,75.6,RO Hurley
1414,WI,11,11,0,0,167,41,0,0,2,0,0,0,0,0,0,1,0,West Indies,0,0,RS Gabriel
1415,WI,15,8,15,2,43,11,0,0,1,5,518,12,4\24,1,0,4,0,West Indies,722,60.1,HR Bryan
1416,WI,7,5,0,2,164,55,0,2,0,0,0,0,0,0,0,4,0,West Indies,0,0,RB Kanhai
1417,WI,5,5,0,1,134,49*,0,0,0,0,0,0,0,0,0,2,0,West Indies,0,0,PA Browne
1418,WI,13,11,0,1,161,58,0,1,2,0,0,0,0,0,0,4,0,West Indies,0,0,SC Joseph
1419,WI,11,8,0,0,136,60,0,1,0,0,0,0,0,0,0,2,0,West Indies,0,0,LG Rowe
1420,WI,3,3,0,0,99,76,0,1,0,0,0,0,0,0,0,0,0,West Indies,0,0,LV Garrick
1421,WI,3,3,0,0,79,51,0,1,0,0,0,0,0,0,0,0,0,West Indies,0,0,LR Johnson
1422,WI,3,1,0,1,2,2*,0,0,0,0,0,0,0,0,0,2,1,West Indies,0,0,MR Pydanna
1423,WI,2,2,0,0,86,62,0,1,0,0,0,0,0,0,0,2,0,West Indies,0,0,EH Mattis
1424,WI,8,5,0,2,54,36*,0,0,0,0,0,0,0,0,0,1,0,West Indies,0,0,RG Samuels
1425,WI,2,2,0,0,30,24,0,0,0,0,0,0,0,0,0,2,0,West Indies,0,0,IT Shillingford
1426,WI,35,5,35,3,28,10,0,0,0,31,1302,39,7\51,0,1,1,0,West Indies,1923,49.3,WW Davis
1427,WI,2,1,1,0,25,25,0,0,0,0,22,2,2\22,0,0,0,0,West Indies,30,15,MLC Foster
1428,WI,19,6,19,4,18,8,0,0,0,21,620,30,6\15,0,1,1,0,West Indies,1070,35.6,CEH Croft
1429,WI,3,3,3,0,23,21,0,0,1,0,143,3,2\47,0,0,0,0,West Indies,156,52,HAG Anthony
1430,WI,1,1,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,AE Greenidge
1431,WI,6,2,5,1,8,8,0,0,0,2,170,10,4\26,1,0,1,0,West Indies,264,26.4,R Dhanraj
1432,WI,1,1,1,1,20,20*,0,0,0,0,16,0,0,0,0,0,0,West Indies,18,0,S Shivnarine
1433,WI,1,1,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,RGA Headley
1434,WI,2,2,2,1,13,13,0,0,0,0,99,0,0,0,0,1,0,West Indies,84,0,RR Emrit
1435,WI,13,5,12,2,18,8,0,0,0,5,498,17,4\57,1,0,0,0,West Indies,558,32.8,JJC Lawson
1436,WI,6,4,5,2,17,8*,0,0,1,1,163,4,2\42,0,0,0,0,West Indies,192,48,KCB Jeremy
1437,WI,7,1,6,1,0,0*,0,0,0,5,235,10,3\37,0,0,1,0,West Indies,353,35.3,D Mohammed
1438,WI,2,0,2,0,0,0,0,0,0,0,54,1,1\40,0,0,1,0,West Indies,84,84,MA Small
1439,WI,1,1,1,0,0,0,0,0,1,3,31,1,1\31,0,0,1,0,West Indies,63,63,GS Sobers
1440,WI,6,3,6,1,11,10,0,0,0,0,240,8,3\40,0,0,0,0,West Indies,307,38.3,V Permaul
1441,WI,5,1,5,1,3,3*,0,0,0,3,205,8,5\44,0,1,1,0,West Indies,258,32.2,CEL Stuart
1442,WI,3,2,3,1,10,9,0,0,0,3,124,5,3\21,0,0,0,0,West Indies,150,30,D Brown
1443,WI,5,2,5,0,4,4,0,0,1,1,196,0,0,0,0,0,0,West Indies,228,0,MI Black
1444,WI,1,1,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,RA Austin
1445,WI,4,3,4,2,8,8*,0,0,1,0,156,2,2\50,0,0,0,0,West Indies,180,90,BS Browne
1446,WI,9,6,8,2,7,2*,0,0,2,2,278,7,2\52,0,0,0,0,West Indies,330,47.1,EA Moseley
1447,WI,1,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,RT Crandon
1448,WI,4,3,4,0,5,2,0,0,0,2,164,3,2\52,0,0,0,0,West Indies,200,66.6,D Ramnarine
1449,WI,1,0,1,0,0,0,0,0,0,1,42,1,1\42,0,0,0,0,West Indies,36,36,ML Cummins
1450,WI,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,JN Mohammed
1451,WI,3,1,3,1,0,0*,0,0,0,4,59,2,1\12,0,0,0,0,West Indies,156,78,LR Gibbs
1452,WI,2,1,2,0,2,2,0,0,0,2,110,2,1\46,0,0,0,0,West Indies,114,57,PIC Thompson
1453,WI,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,West Indies,0,0,RR Ramdass
1454,WI,1,1,1,0,0,0,0,0,1,0,29,0,0,0,0,0,0,West Indies,24,0,NT Pascal
1455,WI,1,1,1,0,0,0,0,0,1,0,22,1,1\22,0,0,0,0,West Indies,42,42,N Phillip
1456,WI,1,0,1,0,0,0,0,0,0,0,41,2,2\41,0,0,0,0,West Indies,48,24,CM Tuckett
1457,IND,225,0,221,0,0,0,0,0,0,235,6945,253,5\43,3,1,0,0,India,11202,44.2,Kapil Dev
1458,IND,67,0,64,0,0,0,0,0,0,44,2137,73,4\20,2,0,0,0,India,3164,43.3,Madan Lal
1459,IND,31,0,31,0,0,0,0,0,0,19,1423,38,4\30,1,0,0,0,India,1436,37.7,Vinay Kumar
1460,IND,5,0,5,0,0,0,0,0,0,10,187,7,2\22,0,0,0,0,India,336,48,Abid Ali
1461,IND,12,0,10,0,0,0,0,0,0,4,326,6,2\32,0,0,0,0,India,396,66,P Yadav
1462,IND,6,0,5,0,0,0,0,0,0,4,186,4,2\44,0,0,0,0,India,244,61,Yograj Singh
1463,IND,10,0,9,0,0,0,0,0,0,3,307,16,3\34,0,0,0,0,India,372,23.2,Vijay Bharadwaj
1464,IND,2,0,2,0,0,0,0,0,0,1,78,3,3\34,0,0,0,0,India,102,34, Bhupinder Singh snr
1465,IND,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,0,0,Arun Lal
1466,IND,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,0,0,Sudhakar Rao
1467,IND,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,0,0,Venugopal Rao
1468,AUS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,RG Holland
1468,AUS,2,0,2,0,0,0,0,0,0,2,99,2,2\49,0,0,0,0,Australia,126,63,RG Holland
1469,AUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,0,AL Thomson
1469,AUS,1,0,1,0,0,0,0,0,0,2,22,1,1\22,0,0,0,0,Australia,64,64,AL Thomson
1470,AUS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Australia,0,0,GD McKenzie
1470,AUS,1,0,1,0,0,0,0,0,0,0,22,2,2\22,0,0,0,0,Australia,60,30,GD McKenzie
